id,title,info
98369,Blue Like Jazz,a young man must find his own way as his southern baptist roots dont seem to be acceptable at his new liberal arts college. stevetaylor drama comedy bookstore ruckusfilms marshallallman claireholt taniaraymonde release in the year 2012 lang en mediumLength
114065,Down & Out With The Dolls,the raunchy  spunky tale of the rise and fall of an all-girl rock band from portland  oregon.  comedy music    release in the year 2003 lang en mediumLength
89750,"Pink Ribbons, Inc.","breast cancer has become the poster child of corporate cause-related marketing campaigns. countless women and men walk  bike  climb and shop for the cure. each year  millions of dollars are raised in the name of breast cancer  but where does this money go and what does it actually achieve? pink ribbons  inc. is a feature documentary that shows how the devastating reality of breast cancer  which marketing experts have labeled a ""dream cause "" becomes obfuscated by a shiny  pink story of success. léapool documentary marketing breastcancer corporatism womandirector nationalfilmboardofcanadanfb samanthaking barbarabrenner barbaraehrenreich release in the year 2011 lang en mediumLength"
49951,Certifiably Jonathan,a famous comedian and artist wants to display his work at an art museum. just when he thinks hes lost his touch  a series of famous comedians drop by to help him rekindle his artistic and comedic spark. jamesdavidpasternak comedy   jonathanwinters robinwilliams sarahsilverman release in the year 2007 lang en mediumLength
86331,Desire,in a social context deteriorated by a countrywide economic crisis  the life of several people will be turned upside down after they meet cecile  a character who symbolizes desire. laurentbouhnik drama romance france femalenudity sex sexuality love sexualfantasy romance unfaithfulness unsimulatedsex prostitution femalehomosexuality couple desire lesbiansex explicitsex economiccrisis sexualdisorder eroticmovie acajoufilms rebelrebel birkaholding déborahrévy hélènezimmer gowandidi release in the year 2011 lang fr mediumLength
355629,The Blade of Don Juan,the fate of an arm-wrestling match leads two rival brothers on an adventure through the streets of lima  peru. armed with the spoils of victory  the boys must navigate many obstacles that stand in the way of their goal: a house party on the other side of the tracks and the hope of lost virginity. tomsanchez drama comedy peru  juancarlosmontoya rodrigoviaggio irmamaury release in the year 2013 lang en mediumLength
16433,Grand Theft Parsons,there are times when its right and proper to simply bury the dead. this is not one of those times... gram parsons was one of the most influential musicians of his time; a bitter  brilliant  genius who knew elvis  tripped with the stones and fatally overdosed on morphine and tequila in 1973. and from his dying came a story. a story from deep within folklore; a story of friendship  honour and adventure; a story so extraordinary that if it didnt really happen  no one would believe it. two men  a hearse  a dead rock star  five gallons of petrol  and a promise. and the most extraordinary chase of modern times. davidcaffrey crime comedy drama adventure 1970s rockstar chase musician independentfilm  johnnyknoxville christinaapplegate gabrielmacht release in the year 2003 lang en mediumLength
15544,Extreme Movie,a sketch comedy movie about the joys and embarrassments of teen sex. but mostly the embarrassments. adamjayepstein andrewjacobson comedy  flipzidepictures patrickj.adams ryanpinkston deniseboutte release in the year 2008 lang en mediumLength
43884,The Charge of the Light Brigade,major vickers is an officer in the 27th lancers in india in 1856. whilst the regiment is out on manoeuvres  the barracks are attacked by surat khan and his soldiers who massacre british women and children. this leaves an inextinguishable memory and vickers promises to avenge the dead. michaelcurtiz action adventure drama war ambush britisharmy fort invasion attack heroism massacre india cavalry tragicdeath epicbattle crimea fiancée brothers brotherslovesamewoman thelightbrigade horses britishlancers societyball warnerbros. errolflynn oliviadehavilland patricknowles release in the year 1936 lang en mediumLength
107315,Below Zero,when jack edward furlong is in danger of missing a deadline  his manager orders him to take whatever measures are needed to complete his screenplay. jack locks himself in a slaughterhouse freezer but discovers that his inner demons are keeping him company. despite the cold  jacks imagination is red-hot as he concocts the story of frank furlong  a tow truck driver whos locked in a fridge with the dying victim of a serial killer. justinthomasostensen thriller horror screenwriter  edwardfurlong michaelberryman kristinbooth release in the year 2011 lang en shortMovie
137955,Crowsnest,in late summer of 2011  five young friends on a road trip went missing after being attacked by nomadic cannibals in a huge rv. video was recorded by the victims &amp; recovered by police as evidence in their still-unsolved murders.      release in the year 2012 lang en mediumLength
13064,Airborne,mitchell goosen is sixteen/seventeen year old kid from california who loves to surf and roller blade. yet  his parents  who are two zoologists were given a grant to work in australia. the only problem was: mitchell couldnt go with them. so  he gets sent to stay with his aunt  uncle  and cousin in cincinnati  ohio. when he arrives  he meets his cousin who is also his new roommate for the next six months: wiley. mitchell then goes to school and gets on the bad side the high school hockey players. mitchell and wiley end up enduring weeks of torture from the guys. then  the big guys and mitchell and wiley have to learn to get along to try to beat the central high school rivals in a competition down devils backbone robbowman action adventure comedy sport rollerblade  shanemcdermott sethgreen brittneypowell release in the year 1993 lang en mediumLength
59917,Cotton Comes to Harlem,the charismatic black nationalist leader rev deke omalley is trying to sell the people of harlem a dream. invest $100 in his company and live in africa. but cops gravedigger and coffin know all about deke and his fraudulent schemes that take advantage of the poor and the ignorant and cant wait for a chance to expose him. ossiedavis action adventure blaxploitation  godfreycambridge raymondst.jacques calvinlockhart release in the year 1970 lang en mediumLength
